date,year,month,latitude,longitude,co_ppm,aod_unitless,region
2013-05-01,2013,5,27.22,90.0,0.605,0.366,IGP
2013-05-01,2013,5,27.78,75.0,0.415,0.491,IGP
2013-05-01,2013,5,27.78,76.07,1.263,0.785,IGP
2013-05-01,2013,5,27.78,77.14,1.215,0.811,IGP
2013-05-01,2013,5,27.78,78.21,1.155,1.06,IGP
2013-05-01,2013,5,27.78,79.29,0.57,0.556,IGP
2013-05-01,2013,5,27.78,80.36,1.103,1.06,IGP
2013-05-01,2013,5,27.78,81.43,1.168,0.962,IGP
2013-05-01,2013,5,27.78,82.5,0.792,0.629,IGP
2013-05-01,2013,5,27.78,83.57,0.567,0.517,IGP
2013-05-01,2013,5,27.78,84.64,0.628,0.542,IGP
2013-05-01,2013,5,27.78,85.71,0.888,0.586,IGP
2013-05-01,2013,5,27.78,86.79,0.432,0.449,IGP
2013-05-01,2013,5,27.78,87.86,0.443,0.481,IGP
2013-05-01,2013,5,27.78,88.93,0.437,0.399,IGP
2013-05-01,2013,5,27.78,90.0,0.484,0.588,IGP
2013-05-01,2013,5,28.33,75.0,0.636,0.575,IGP
2013-05-01,2013,5,28.33,76.07,1.134,0.745,IGP
2013-05-01,2013,5,28.33,77.14,1.196,1.242,IGP
2013-05-01,2013,5,28.33,78.21,1.186,0.89,IGP
2013-05-01,2013,5,28.33,79.29,0.74,0.788,IGP
2013-05-01,2013,5,28.33,80.36,0.681,0.691,IGP
2013-05-01,2013,5,28.33,81.43,0.662,0.65,IGP
2013-05-01,2013,5,28.33,82.5,0.707,0.606,IGP
2013-05-01,2013,5,28.33,83.57,0.57,0.556,IGP
2013-05-01,2013,5,28.33,84.64,0.551,0.533,IGP
2013-05-01,2013,5,28.33,85.71,0.669,0.782,IGP
2013-05-01,2013,5,28.33,86.79,0.505,0.602,IGP
2013-05-01,2013,5,28.33,87.86,0.784,0.644,IGP
2013-05-01,2013,5,28.33,88.93,0.719,0.618,IGP
2013-05-01,2013,5,28.33,90.0,0.766,0.367,IGP
2013-05-01,2013,5,28.89,75.0,0.497,0.529,IGP
2013-05-01,2013,5,28.89,76.07,0.929,1.139,IGP
2013-05-01,2013,5,28.89,77.14,1.267,0.889,IGP
2013-05-01,2013,5,28.89,78.21,1.108,0.943,IGP
2013-05-01,2013,5,28.89,79.29,0.641,0.549,IGP
2013-05-01,2013,5,28.89,80.36,0.692,0.504,IGP
2013-05-01,2013,5,28.89,81.43,0.73,0.597,IGP
2013-05-01,2013,5,28.89,82.5,0.575,0.73,IGP
2013-05-01,2013,5,28.89,83.57,0.5,0.516,IGP
2013-05-01,2013,5,28.89,84.64,0.733,0.422,IGP
2013-05-01,2013,5,28.89,85.71,0.667,0.612,IGP
2013-05-01,2013,5,28.89,86.79,0.55,0.519,IGP
2013-05-01,2013,5,28.89,87.86,0.62,0.447,IGP
2013-05-01,2013,5,28.89,88.93,0.866,0.416,IGP
2013-05-01,2013,5,28.89,90.0,0.736,0.471,IGP
2013-05-01,2013,5,29.44,75.0,0.527,0.545,IGP
2013-05-01,2013,5,29.44,76.07,1.21,1.092,IGP
2013-05-01,2013,5,29.44,77.14,1.5,2.5,IGP
2013-05-01,2013,5,29.44,78.21,1.17,0.855,IGP
2013-05-01,2013,5,29.44,79.29,0.681,0.49,IGP
2013-05-01,2013,5,29.44,80.36,0.729,0.335,IGP
2013-05-01,2013,5,29.44,81.43,0.873,0.658,IGP
2013-05-01,2013,5,29.44,82.5,0.468,0.424,IGP
2013-05-01,2013,5,29.44,83.57,0.718,0.706,IGP
2013-05-01,2013,5,29.44,84.64,0.509,0.637,IGP
2013-05-01,2013,5,29.44,85.71,0.441,0.517,IGP
2013-05-01,2013,5,29.44,86.79,0.747,0.447,IGP
2013-05-01,2013,5,29.44,87.86,0.485,0.552,IGP
2013-05-01,2013,5,29.44,88.93,0.576,0.624,IGP
2013-05-01,2013,5,29.44,90.0,0.547,0.414,IGP
2013-05-01,2013,5,30.0,75.0,0.434,0.555,IGP
2013-05-01,2013,5,30.0,76.07,0.62,0.352,IGP
2013-05-01,2013,5,30.0,77.14,0.655,0.684,IGP
2013-05-01,2013,5,30.0,78.21,0.614,0.57,IGP
2013-05-01,2013,5,30.0,79.29,0.663,0.349,IGP
2013-05-01,2013,5,30.0,80.36,0.842,0.459,IGP
2013-05-01,2013,5,30.0,81.43,0.702,0.645,IGP
2013-05-01,2013,5,30.0,82.5,0.622,0.621,IGP
2013-05-01,2013,5,30.0,83.57,0.661,0.317,IGP
2013-05-01,2013,5,30.0,84.64,0.603,0.438,IGP
2013-05-01,2013,5,30.0,85.71,0.59,0.334,IGP
2013-05-01,2013,5,30.0,86.79,0.749,0.77,IGP
2013-05-01,2013,5,30.0,87.86,0.734,0.721,IGP
2013-05-01,2013,5,30.0,88.93,0.602,0.435,IGP
2013-05-01,2013,5,30.0,90.0,0.558,0.627,IGP
2013-06-01,2013,6,25.0,75.0,0.468,0.359,IGP
2013-06-01,2013,6,25.0,76.07,0.575,0.432,IGP
2013-06-01,2013,6,25.0,77.14,0.361,0.269,IGP
2013-06-01,2013,6,25.0,78.21,0.513,0.527,IGP
2013-06-01,2013,6,25.0,79.29,0.5,0.656,IGP
2013-06-01,2013,6,25.0,80.36,0.609,0.437,IGP
2013-06-01,2013,6,25.0,81.43,0.361,0.175,IGP
2013-06-01,2013,6,25.0,82.5,0.406,0.484,IGP
2013-06-01,2013,6,25.0,83.57,0.628,0.434,IGP
2013-06-01,2013,6,25.0,84.64,0.562,0.334,IGP
2013-06-01,2013,6,25.0,85.71,0.507,0.495,IGP
2013-06-01,2013,6,25.0,86.79,0.3,0.309,IGP
2013-06-01,2013,6,25.0,87.86,0.54,0.412,IGP
2013-06-01,2013,6,25.0,88.93,0.326,0.1,IGP
2013-06-01,2013,6,25.0,90.0,0.409,0.36,IGP
2013-06-01,2013,6,25.56,75.0,0.357,0.392,IGP
2013-06-01,2013,6,25.56,76.07,0.496,0.472,IGP
2013-06-01,2013,6,25.56,77.14,0.3,0.174,IGP
2013-06-01,2013,6,25.56,78.21,0.415,0.457,IGP
2013-06-01,2013,6,25.56,79.29,0.494,0.442,IGP
2013-06-01,2013,6,25.56,80.36,0.407,0.322,IGP
2013-06-01,2013,6,25.56,81.43,0.372,0.486,IGP
2013-06-01,2013,6,25.56,82.5,0.353,0.499,IGP
2013-06-01,2013,6,25.56,83.57,0.466,0.364,IGP
2013-06-01,2013,6,25.56,84.64,0.38,0.168,IGP
2013-06-01,2013,6,25.56,85.71,0.38,0.321,IGP
2013-06-01,2013,6,25.56,86.79,0.3,0.341,IGP
2013-06-01,2013,6,25.56,87.86,0.538,0.456,IGP
2013-06-01,2013,6,25.56,88.93,0.396,0.378,IGP
2013-06-01,2013,6,25.56,90.0,0.39,0.393,IGP
2013-06-01,2013,6,26.11,75.0,0.599,0.516,IGP
2013-06-01,2013,6,26.11,76.07,0.497,0.297,IGP
2013-06-01,2013,6,26.11,77.14,0.52,0.118,IGP
2013-06-01,2013,6,26.11,78.21,0.42,0.459,IGP
2013-06-01,2013,6,26.11,79.29,0.519,0.471,IGP
2013-06-01,2013,6,26.11,80.36,0.831,0.638,IGP
2013-06-01,2013,6,26.11,81.43,0.855,0.525,IGP
2013-06-01,2013,6,26.11,82.5,0.361,0.38,IGP
2013-06-01,2013,6,26.11,83.57,0.463,0.1,IGP
2013-06-01,2013,6,26.11,84.64,0.491,0.487,IGP
2013-06-01,2013,6,26.11,85.71,0.437,0.727,IGP
2013-06-01,2013,6,26.11,86.79,0.377,0.317,IGP
2013-06-01,2013,6,26.11,87.86,0.406,0.36,IGP
2013-06-01,2013,6,26.11,88.93,0.412,0.16,IGP
2013-06-01,2013,6,26.11,90.0,0.391,0.356,IGP
2013-06-01,2013,6,26.67,75.0,0.568,0.701,IGP
2013-06-01,2013,6,26.67,76.07,0.579,0.255,IGP
2013-06-01,2013,6,26.67,77.14,0.376,0.347,IGP
2013-06-01,2013,6,26.67,78.21,0.624,0.346,IGP
2013-06-01,2013,6,26.67,79.29,0.469,0.592,IGP
2013-06-01,2013,6,26.67,80.36,0.877,0.771,IGP
2013-06-01,2013,6,26.67,81.43,0.781,0.77,IGP
2013-06-01,2013,6,26.67,82.5,0.3,0.387,IGP
2013-06-01,2013,6,26.67,83.57,0.531,0.246,IGP
2013-06-01,2013,6,26.67,84.64,0.362,0.1,IGP
2013-06-01,2013,6,26.67,85.71,0.604,0.263,IGP
2013-06-01,2013,6,26.67,86.79,0.704,0.923,IGP
2013-06-01,2013,6,26.67,87.86,0.596,0.348,IGP
2013-06-01,2013,6,26.67,88.93,0.391,0.397,IGP
2013-06-01,2013,6,26.67,90.0,0.574,0.345,IGP
2013-06-01,2013,6,27.22,75.0,0.35,0.14,IGP
2013-06-01,2013,6,27.22,76.07,0.323,0.501,IGP
2013-06-01,2013,6,27.22,77.14,0.413,0.28,IGP
2013-06-01,2013,6,27.22,78.21,0.374,0.384,IGP
2013-06-01,2013,6,27.22,79.29,0.421,0.33,IGP
2013-06-01,2013,6,27.22,80.36,0.936,0.899,IGP
2013-06-01,2013,6,27.22,81.43,0.64,0.717,IGP
2013-06-01,2013,6,27.22,82.5,0.368,0.334,IGP
2013-06-01,2013,6,27.22,83.57,0.476,0.339,IGP
2013-06-01,2013,6,27.22,84.64,0.468,0.472,IGP
2013-06-01,2013,6,27.22,85.71,0.475,0.274,IGP
2013-06-01,2013,6,27.22,86.79,0.382,0.155,IGP
2013-06-01,2013,6,27.22,87.86,0.36,0.665,IGP
2013-06-01,2013,6,27.22,88.93,0.366,0.192,IGP
2013-06-01,2013,6,27.22,90.0,0.477,0.354,IGP
2013-06-01,2013,6,27.78,75.0,0.426,0.582,IGP
2013-06-01,2013,6,27.78,76.07,0.856,0.588,IGP
2013-06-01,2013,6,27.78,77.14,0.759,0.592,IGP
2013-06-01,2013,6,27.78,78.21,0.889,0.622,IGP
2013-06-01,2013,6,27.78,79.29,0.3,0.364,IGP
2013-06-01,2013,6,27.78,80.36,0.971,1.991,IGP
2013-06-01,2013,6,27.78,81.43,1.057,1.287,IGP
2013-06-01,2013,6,27.78,82.5,0.471,0.328,IGP
2013-06-01,2013,6,27.78,83.57,0.416,0.434,IGP
2013-06-01,2013,6,27.78,84.64,0.598,0.486,IGP
2013-06-01,2013,6,27.78,85.71,0.89,0.428,IGP
2013-06-01,2013,6,27.78,86.79,0.477,0.394,IGP
2013-06-01,2013,6,27.78,87.86,0.48,0.577,IGP
2013-06-01,2013,6,27.78,88.93,0.423,0.31,IGP
2013-06-01,2013,6,27.78,90.0,0.499,0.104,IGP
2013-06-01,2013,6,28.33,75.0,0.422,0.351,IGP
2013-06-01,2013,6,28.33,76.07,0.709,0.826,IGP
2013-06-01,2013,6,28.33,77.14,0.695,0.647,IGP
2013-06-01,2013,6,28.33,78.21,0.831,0.871,IGP
2013-06-01,2013,6,28.33,79.29,0.444,0.511,IGP
2013-06-01,2013,6,28.33,80.36,0.515,0.39,IGP
2013-06-01,2013,6,28.33,81.43,0.336,0.156,IGP
2013-06-01,2013,6,28.33,82.5,0.456,0.29,IGP
2013-06-01,2013,6,28.33,83.57,0.537,0.483,IGP
2013-06-01,2013,6,28.33,84.64,0.427,0.197,IGP
2013-06-01,2013,6,28.33,85.71,0.744,0.437,IGP
2013-06-01,2013,6,28.33,86.79,0.369,0.224,IGP
2013-06-01,2013,6,28.33,87.86,0.431,0.547,IGP
2013-06-01,2013,6,28.33,88.93,0.445,0.305,IGP
2013-06-01,2013,6,28.33,90.0,0.3,0.454,IGP
2013-06-01,2013,6,28.89,75.0,0.367,0.389,IGP
2013-06-01,2013,6,28.89,76.07,0.766,0.794,IGP
2013-06-01,2013,6,28.89,77.14,0.786,0.659,IGP
2013-06-01,2013,6,28.89,78.21,0.85,0.984,IGP
2013-06-01,2013,6,28.89,79.29,0.534,0.358,IGP
2013-06-01,2013,6,28.89,80.36,0.446,0.292,IGP
2013-06-01,2013,6,28.89,81.43,0.35,0.288,IGP
2013-06-01,2013,6,28.89,82.5,0.368,0.469,IGP
2013-06-01,2013,6,28.89,83.57,0.338,0.571,IGP
2013-06-01,2013,6,28.89,84.64,0.52,0.374,IGP
2013-06-01,2013,6,28.89,85.71,0.445,0.287,IGP
2013-06-01,2013,6,28.89,86.79,0.472,0.534,IGP
2013-06-01,2013,6,28.89,87.86,0.375,0.141,IGP
2013-06-01,2013,6,28.89,88.93,0.516,0.42,IGP
2013-06-01,2013,6,28.89,90.0,0.333,0.261,IGP
2013-06-01,2013,6,29.44,75.0,0.359,0.262,IGP
2013-06-01,2013,6,29.44,76.07,0.769,0.628,IGP
2013-06-01,2013,6,29.44,77.14,0.736,0.554,IGP
2013-06-01,2013,6,29.44,78.21,0.778,0.693,IGP
2013-06-01,2013,6,29.44,79.29,0.414,0.545,IGP
2013-06-01,2013,6,29.44,80.36,0.496,0.132,IGP
2013-06-01,2013,6,29.44,81.43,0.498,0.462,IGP
2013-06-01,2013,6,29.44,82.5,0.402,0.147,IGP
2013-06-01,2013,6,29.44,83.57,0.446,0.37,IGP
2013-06-01,2013,6,29.44,84.64,0.5,0.307,IGP
2013-06-01,2013,6,29.44,85.71,0.436,0.336,IGP
2013-06-01,2013,6,29.44,86.79,0.403,0.358,IGP
2013-06-01,2013,6,29.44,87.86,0.335,0.306,IGP
2013-06-01,2013,6,29.44,88.93,0.499,0.319,IGP
2013-06-01,2013,6,29.44,90.0,0.3,0.3,IGP
2013-06-01,2013,6,30.0,75.0,0.338,0.411,IGP
2013-06-01,2013,6,30.0,76.07,0.477,0.122,IGP
2013-06-01,2013,6,30.0,77.14,0.521,0.204,IGP
2013-06-01,2013,6,30.0,78.21,0.601,0.364,IGP
2013-06-01,2013,6,30.0,79.29,0.321,0.2,IGP
2013-06-01,2013,6,30.0,80.36,0.48,0.312,IGP
2013-06-01,2013,6,30.0,81.43,0.436,0.613,IGP
2013-06-01,2013,6,30.0,82.5,0.375,0.38,IGP
2013-06-01,2013,6,30.0,83.57,0.587,0.412,IGP
2013-06-01,2013,6,30.0,84.64,0.3,0.447,IGP
2013-06-01,2013,6,30.0,85.71,0.329,0.582,IGP
2013-06-01,2013,6,30.0,86.79,0.363,0.816,IGP
2013-06-01,2013,6,30.0,87.86,0.592,0.252,IGP
2013-06-01,2013,6,30.0,88.93,0.447,0.484,IGP
2013-06-01,2013,6,30.0,90.0,0.524,0.437,IGP
2013-07-01,2013,7,25.0,75.0,0.57,0.353,IGP
2013-07-01,2013,7,25.0,76.07,0.409,0.319,IGP
2013-07-01,2013,7,25.0,77.14,0.531,0.426,IGP
2013-07-01,2013,7,25.0,78.21,0.474,0.49,IGP
2013-07-01,2013,7,25.0,79.29,0.45,0.835,IGP
2013-07-01,2013,7,25.0,80.36,0.467,0.621,IGP
2013-07-01,2013,7,25.0,81.43,0.3,0.605,IGP
2013-07-01,2013,7,25.0,82.5,0.453,0.444,IGP
2013-07-01,2013,7,25.0,83.57,0.613,0.455,IGP
2013-07-01,2013,7,25.0,84.64,0.485,0.407,IGP
2013-07-01,2013,7,25.0,85.71,0.397,0.367,IGP
2013-07-01,2013,7,25.0,86.79,0.374,0.364,IGP
2013-07-01,2013,7,25.0,87.86,0.3,0.435,IGP
2013-07-01,2013,7,25.0,88.93,0.433,0.321,IGP
2013-07-01,2013,7,25.0,90.0,0.467,0.156,IGP
2013-07-01,2013,7,25.56,75.0,0.638,0.356,IGP
2013-07-01,2013,7,25.56,76.07,0.431,0.226,IGP
2013-07-01,2013,7,25.56,77.14,0.448,0.579,IGP
2013-07-01,2013,7,25.56,78.21,0.549,0.499,IGP
2013-07-01,2013,7,25.56,79.29,0.5,0.317,IGP
2013-07-01,2013,7,25.56,80.36,0.3,0.341,IGP
2013-07-01,2013,7,25.56,81.43,0.422,0.528,IGP
2013-07-01,2013,7,25.56,82.5,0.476,0.613,IGP
2013-07-01,2013,7,25.56,83.57,0.565,0.303,IGP
2013-07-01,2013,7,25.56,84.64,0.3,0.579,IGP
2013-07-01,2013,7,25.56,85.71,0.581,0.166,IGP
2013-07-01,2013,7,25.56,86.79,0.596,0.428,IGP
2013-07-01,2013,7,25.56,87.86,0.461,0.613,IGP
2013-07-01,2013,7,25.56,88.93,0.58,0.469,IGP
2013-07-01,2013,7,25.56,90.0,0.493,0.463,IGP
2013-07-01,2013,7,26.11,75.0,0.405,0.363,IGP
2013-07-01,2013,7,26.11,76.07,0.355,0.321,IGP
2013-07-01,2013,7,26.11,77.14,0.409,0.276,IGP
2013-07-01,2013,7,26.11,78.21,0.459,0.322,IGP
2013-07-01,2013,7,26.11,79.29,0.495,0.128,IGP
2013-07-01,2013,7,26.11,80.36,0.79,0.688,IGP
2013-07-01,2013,7,26.11,81.43,0.77,0.642,IGP
2013-07-01,2013,7,26.11,82.5,0.3,0.424,IGP
2013-07-01,2013,7,26.11,83.57,0.51,0.445,IGP
2013-07-01,2013,7,26.11,84.64,0.549,0.401,IGP
2013-07-01,2013,7,26.11,85.71,0.493,0.394,IGP
2013-07-01,2013,7,26.11,86.79,0.514,0.134,IGP
2013-07-01,2013,7,26.11,87.86,0.356,0.609,IGP
2013-07-01,2013,7,26.11,88.93,0.3,0.35,IGP
2013-07-01,2013,7,26.11,90.0,0.844,0.714,IGP
2013-07-01,2013,7,26.67,75.0,0.405,0.39,IGP
2013-07-01,2013,7,26.67,76.07,0.41,0.376,IGP
2013-07-01,2013,7,26.67,77.14,0.377,0.537,IGP
2013-07-01,2013,7,26.67,78.21,0.588,0.351,IGP
2013-07-01,2013,7,26.67,79.29,0.307,0.292,IGP
2013-07-01,2013,7,26.67,80.36,0.783,0.744,IGP
2013-07-01,2013,7,26.67,81.43,0.701,0.552,IGP
2013-07-01,2013,7,26.67,82.5,0.496,0.512,IGP
2013-07-01,2013,7,26.67,83.57,0.383,0.171,IGP
2013-07-01,2013,7,26.67,84.64,1.16,0.977,IGP
2013-07-01,2013,7,26.67,85.71,0.418,0.501,IGP
2013-07-01,2013,7,26.67,86.79,0.433,0.501,IGP
2013-07-01,2013,7,26.67,87.86,0.461,0.385,IGP
2013-07-01,2013,7,26.67,88.93,0.434,0.154,IGP
2013-07-01,2013,7,26.67,90.0,0.639,0.23,IGP
2013-07-01,2013,7,27.22,75.0,0.309,0.339,IGP
2013-07-01,2013,7,27.22,76.07,0.349,0.363,IGP
2013-07-01,2013,7,27.22,77.14,0.514,0.52,IGP
2013-07-01,2013,7,27.22,78.21,0.527,0.325,IGP
2013-07-01,2013,7,27.22,79.29,0.45,0.432,IGP
2013-07-01,2013,7,27.22,80.36,0.626,0.753,IGP
2013-07-01,2013,7,27.22,81.43,0.656,0.974,IGP
2013-07-01,2013,7,27.22,82.5,0.405,0.343,IGP
2013-07-01,2013,7,27.22,83.57,0.368,0.277,IGP
2013-07-01,2013,7,27.22,84.64,0.673,0.512,IGP
2013-07-01,2013,7,27.22,85.71,0.3,0.597,IGP
2013-07-01,2013,7,27.22,86.79,0.565,0.329,IGP
2013-07-01,2013,7,27.22,87.86,0.476,0.369,IGP
2013-07-01,2013,7,27.22,88.93,0.642,0.252,IGP
2013-07-01,2013,7,27.22,90.0,0.46,0.307,IGP
2013-07-01,2013,7,27.78,75.0,0.302,0.7,IGP
2013-07-01,2013,7,27.78,76.07,0.683,0.701,IGP
2013-07-01,2013,7,27.78,77.14,0.627,0.608,IGP
2013-07-01,2013,7,27.78,78.21,0.844,0.544,IGP
2013-07-01,2013,7,27.78,79.29,0.504,0.331,IGP
2013-07-01,2013,7,27.78,80.36,0.917,0.872,IGP
2013-07-01,2013,7,27.78,81.43,0.743,0.679,IGP
2013-07-01,2013,7,27.78,82.5,0.464,0.464,IGP
2013-07-01,2013,7,27.78,83.57,0.447,0.4,IGP
2013-07-01,2013,7,27.78,84.64,0.421,0.388,IGP
2013-07-01,2013,7,27.78,85.71,0.575,0.468,IGP
2013-07-01,2013,7,27.78,86.79,0.515,0.479,IGP
2013-07-01,2013,7,27.78,87.86,0.43,0.419,IGP
2013-07-01,2013,7,27.78,88.93,0.337,0.561,IGP
2013-07-01,2013,7,27.78,90.0,0.3,0.358,IGP
2013-07-01,2013,7,28.33,75.0,0.559,0.166,IGP
2013-07-01,2013,7,28.33,76.07,0.841,0.566,IGP
2013-07-01,2013,7,28.33,77.14,0.764,0.81,IGP
2013-07-01,2013,7,28.33,78.21,0.821,0.363,IGP
2013-07-01,2013,7,28.33,79.29,0.348,0.517,IGP
2013-07-01,2013,7,28.33,80.36,0.49,0.633,IGP
2013-07-01,2013,7,28.33,81.43,0.613,0.32,IGP
2013-07-01,2013,7,28.33,82.5,0.696,0.375,IGP
2013-07-01,2013,7,28.33,83.57,0.349,0.276,IGP
2013-07-01,2013,7,28.33,84.64,0.3,0.612,IGP
2013-07-01,2013,7,28.33,85.71,0.605,0.219,IGP
2013-07-01,2013,7,28.33,86.79,0.422,0.385,IGP
2013-07-01,2013,7,28.33,87.86,0.349,0.108,IGP
2013-07-01,2013,7,28.33,88.93,0.636,0.646,IGP
2013-07-01,2013,7,28.33,90.0,0.406,0.404,IGP
2013-07-01,2013,7,28.89,75.0,0.588,0.326,IGP
2013-07-01,2013,7,28.89,76.07,0.818,0.777,IGP
2013-07-01,2013,7,28.89,77.14,0.857,0.576,IGP
2013-07-01,2013,7,28.89,78.21,0.811,0.75,IGP
2013-07-01,2013,7,28.89,79.29,0.332,0.561,IGP
2013-07-01,2013,7,28.89,80.36,0.588,0.263,IGP
2013-07-01,2013,7,28.89,81.43,0.465,0.467,IGP
2013-07-01,2013,7,28.89,82.5,0.391,0.443,IGP
2013-07-01,2013,7,28.89,83.57,0.462,0.151,IGP
2013-07-01,2013,7,28.89,84.64,0.491,0.206,IGP
2013-07-01,2013,7,28.89,85.71,0.539,0.27,IGP
2013-07-01,2013,7,28.89,86.79,0.429,0.577,IGP
2013-07-01,2013,7,28.89,87.86,0.495,0.209,IGP
2013-07-01,2013,7,28.89,88.93,0.344,0.281,IGP
2013-07-01,2013,7,28.89,90.0,0.485,0.425,IGP
2013-07-01,2013,7,29.44,75.0,0.361,0.196,IGP
2013-07-01,2013,7,29.44,76.07,0.83,0.641,IGP
2013-07-01,2013,7,29.44,77.14,1.017,0.673,IGP
2013-07-01,2013,7,29.44,78.21,0.983,0.492,IGP
2013-07-01,2013,7,29.44,79.29,0.3,0.203,IGP
2013-07-01,2013,7,29.44,80.36,0.564,0.634,IGP
2013-07-01,2013,7,29.44,81.43,0.367,0.302,IGP
2013-07-01,2013,7,29.44,82.5,0.328,0.1,IGP
2013-07-01,2013,7,29.44,83.57,0.517,0.404,IGP
2013-07-01,2013,7,29.44,84.64,0.446,0.161,IGP
2013-07-01,2013,7,29.44,85.71,0.609,0.295,IGP
2013-07-01,2013,7,29.44,86.79,0.499,0.153,IGP
2013-07-01,2013,7,29.44,87.86,0.426,0.415,IGP
2013-07-01,2013,7,29.44,88.93,0.478,0.394,IGP
2013-07-01,2013,7,29.44,90.0,0.495,0.201,IGP
2013-07-01,2013,7,30.0,75.0,0.697,0.776,IGP
2013-07-01,2013,7,30.0,76.07,0.468,0.382,IGP
2013-07-01,2013,7,30.0,77.14,0.318,0.173,IGP
2013-07-01,2013,7,30.0,78.21,0.3,0.494,IGP
2013-07-01,2013,7,30.0,79.29,0.528,0.498,IGP
2013-07-01,2013,7,30.0,80.36,0.476,0.1,IGP
2013-07-01,2013,7,30.0,81.43,0.343,0.397,IGP
2013-07-01,2013,7,30.0,82.5,0.459,0.338,IGP
2013-07-01,2013,7,30.0,83.57,0.482,0.373,IGP
2013-07-01,2013,7,30.0,84.64,0.457,0.275,IGP
2013-07-01,2013,7,30.0,85.71,0.543,0.306,IGP
2013-07-01,2013,7,30.0,86.79,0.312,0.255,IGP
2013-07-01,2013,7,30.0,87.86,0.41,0.52,IGP
2013-07-01,2013,7,30.0,88.93,0.441,0.343,IGP
2013-07-01,2013,7,30.0,90.0,0.32,0.489,IGP
2013-08-01,2013,8,25.0,75.0,0.38,0.356,IGP
2013-08-01,2013,8,25.0,76.07,0.593,0.447,IGP
2013-08-01,2013,8,25.0,77.14,0.3,0.106,IGP
2013-08-01,2013,8,25.0,78.21,0.658,0.378,IGP
2013-08-01,2013,8,25.0,79.29,0.51,0.377,IGP
2013-08-01,2013,8,25.0,80.36,0.462,0.265,IGP
2013-08-01,2013,8,25.0,81.43,0.619,0.797,IGP
2013-08-01,2013,8,25.0,82.5,0.417,0.424,IGP
2013-08-01,2013,8,25.0,83.57,0.455,0.332,IGP
2013-08-01,2013,8,25.0,84.64,0.362,0.208,IGP
2013-08-01,2013,8,25.0,85.71,0.332,0.432,IGP
2013-08-01,2013,8,25.0,86.79,0.393,0.1,IGP
2013-08-01,2013,8,25.0,87.86,0.49,0.365,IGP
2013-08-01,2013,8,25.0,88.93,0.58,0.427,IGP
2013-08-01,2013,8,25.0,90.0,0.3,0.1,IGP
2013-08-01,2013,8,25.56,75.0,0.373,0.277,IGP
2013-08-01,2013,8,25.56,76.07,0.54,0.37,IGP
2013-08-01,2013,8,25.56,77.14,0.559,0.172,IGP
2013-08-01,2013,8,25.56,78.21,0.542,0.479,IGP
2013-08-01,2013,8,25.56,79.29,0.3,0.569,IGP
2013-08-01,2013,8,25.56,80.36,0.455,0.43,IGP
2013-08-01,2013,8,25.56,81.43,0.359,0.562,IGP
2013-08-01,2013,8,25.56,82.5,0.327,0.496,IGP
2013-08-01,2013,8,25.56,83.57,0.527,0.225,IGP
2013-08-01,2013,8,25.56,84.64,0.644,0.406,IGP
2013-08-01,2013,8,25.56,85.71,0.511,0.142,IGP
2013-08-01,2013,8,25.56,86.79,0.657,0.187,IGP
2013-08-01,2013,8,25.56,87.86,0.548,0.222,IGP
2013-08-01,2013,8,25.56,88.93,0.383,0.489,IGP
2013-08-01,2013,8,25.56,90.0,0.548,0.18,IGP
2013-08-01,2013,8,26.11,75.0,0.554,0.528,IGP
2013-08-01,2013,8,26.11,76.07,0.351,0.611,IGP
2013-08-01,2013,8,26.11,77.14,0.3,0.277,IGP
2013-08-01,2013,8,26.11,78.21,0.493,0.243,IGP
2013-08-01,2013,8,26.11,79.29,0.472,0.407,IGP
2013-08-01,2013,8,26.11,80.36,0.783,0.793,IGP
2013-08-01,2013,8,26.11,81.43,0.779,0.703,IGP
2013-08-01,2013,8,26.11,82.5,0.56,0.49,IGP
2013-08-01,2013,8,26.11,83.57,0.524,0.199,IGP
2013-08-01,2013,8,26.11,84.64,0.498,0.239,IGP
2013-08-01,2013,8,26.11,85.71,0.317,0.36,IGP
2013-08-01,2013,8,26.11,86.79,0.355,0.49,IGP
2013-08-01,2013,8,26.11,87.86,0.527,0.1,IGP
2013-08-01,2013,8,26.11,88.93,0.362,0.152,IGP
2013-08-01,2013,8,26.11,90.0,0.399,0.439,IGP
2013-08-01,2013,8,26.67,75.0,0.421,0.283,IGP
2013-08-01,2013,8,26.67,76.07,0.575,0.1,IGP
2013-08-01,2013,8,26.67,77.14,0.569,0.289,IGP
2013-08-01,2013,8,26.67,78.21,0.437,0.292,IGP
2013-08-01,2013,8,26.67,79.29,0.599,0.186,IGP
2013-08-01,2013,8,26.67,80.36,0.803,0.747,IGP
2013-08-01,2013,8,26.67,81.43,0.64,0.53,IGP
2013-08-01,2013,8,26.67,82.5,0.43,0.238,IGP
2013-08-01,2013,8,26.67,83.57,0.364,0.319,IGP
2013-08-01,2013,8,26.67,84.64,0.51,0.32,IGP
2013-08-01,2013,8,26.67,85.71,0.553,0.221,IGP
2013-08-01,2013,8,26.67,86.79,0.32,0.66,IGP
2013-08-01,2013,8,26.67,87.86,0.379,0.174,IGP
2013-08-01,2013,8,26.67,88.93,0.3,0.532,IGP
2013-08-01,2013,8,26.67,90.0,0.411,0.333,IGP
